,index,url,标题,地址,优势1,优势2,优势3,总价,户型,建筑面积,单价,总楼层,ID,小区,有无电梯,住宅类别,建筑结构,建筑类别,挂牌时间,参考均价,同比去年,环比上月,挂牌房源,物业类型,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
1124,1125,https://wuxi.esf.fang.com/chushou/21_121681378.htm,建设新村 3室1厅,江尖公园-青石路和春申路交汇处(华仁凤凰城旁边),满五,距3号线北栅口站约647米,[],130.0,3室1厅2卫,67,19351,6.0,121681378,建设新村,0,,,,19309.0,18649.0,↓6.38%,↓3.12%,,住宅,0.5,2000,35,2.0,0,78,2288.0,70,3.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1125,1126,https://wuxi.esf.fang.com/chushou/3_172858126.htm,"仅一在卖小顶复送30平露台,六开间朝南,中央空调地暖带车位!",体育中心-建筑路与隐秀路交叉口西北角,满五,优质教育,距2号线小桃源站约1036米,300.0,5室2厅2卫,144,20833,18.0,172858126,栖霞瑜憬湾,0,普通住宅,平层,板楼,19533.0,22369.0,↓4.92%,↓0.02%,53 套在售二手房,住宅,1.1,2013,45,1.65,1,35,3340.0,70,5.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1126,1127,https://wuxi.esf.fang.com/chushou/21_125097961.htm,郁巷 2室1厅通透户型 中间楼层 育红校区,荣巷-梁溪路龙山宾馆进去往北300米,满五,优质教育,距2号线小桃源站约724米,78.0,2室1厅1卫,66,11696,7.0,125097961,郁巷新村,0,,,,19431.0,13088.0,↓7.62%,↓2.21%,7 套在售二手房,住宅,0.3,2000,10,2.0,0,6,319.0,70,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1127,1128,https://wuxi.esf.fang.com/chushou/21_122575702.htm,广石家园 2室1厅,盛岸路-广石西路920-924号,满二,优质教育,[],110.0,2室1厅1卫,86,12791,6.0,122575702,广石家园,0,,,,19333.0,12584.0,↓2.26%,↑2.46%,1 套在售二手房,住宅,4.2,2000,30,2.0,0,57,4053.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1128,1129,https://wuxi.esf.fang.com/chushou/21_122736455.htm,柏庄一村 2室1厅,柏庄-柏庄一村,满五,优质教育,距2号线柏庄站约691米,92.0,2室1厅1卫,70,13143,7.0,122736455,柏庄一村,0,,,,19337.0,12881.0,↓11.23%,↑0.03%,4 套在售二手房,住宅,0.3,1996,30,3.0,0,32,1393.0,70,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1129,1130,https://wuxi.esf.fang.com/chushou/3_172876435.htm,"惠山新城绿地世纪城五期,总高11洋楼,南北通透俩房",惠山新城-惠山大道1528、1550号,满五,优质教育,距1号线锡北运河站约343米,165.0,2室2厅1卫,85,19412,11.0,172876435,绿地波士顿公馆,0,普通住宅,平层,板楼,19553.0,19387.0,↓15.93%,↓1.83%,127 套在售二手房,住宅,1.7,2015,35,0.99,0,137,6232.0,70,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1130,1131,https://wuxi.esf.fang.com/chushou/21_123666961.htm,无,西漳-惠山大道与天一路交汇处,满二,距1号线天一站约270米,[],185.0,3室2厅2卫,115,15959,34.0,123666961,太平洋城中城,0,,,,19389.0,16905.0,↓16.71%,↓1.66%,18 套在售二手房,住宅,1.7,2017,30,4.05,0,37,3267.0,70,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1131,1132,https://wuxi.esf.fang.com/chushou/3_172884199.htm,"新梁溪人家 满五(精装30万,家具全送)沿河景观房,看房方便",体育中心-青祁路与建筑路交汇处东北角,满五,[],[],205.0,3室2厅2卫,129,15783,33.0,172884199,新梁溪人家,1,普通住宅,平层,板楼,19561.0,19568.0,↑2.43%,↑4.25%,19 套在售二手房,住宅,1.6,2006,40,1.5,0,57,2190.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1132,1133,https://wuxi.esf.fang.com/chushou/21_126211906.htm,塘南新村 2室1厅,南禅寺-塘南路(劳动局对面),[],优质教育,[],115.0,2室1厅1卫,57,20140,6.0,126211906,塘南新村,0,,,,19458.0,19626.0,↓10.02%,↓0.36%,6 套在售二手房,住宅,0.2,2000,15,1.5,0,65,2505.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1133,1134,https://wuxi.esf.fang.com/chushou/21_121852572.htm,曹张新村 2室1厅,太湖广场-锡城南部永乐路和永丰路的两侧,满五,优质教育,距1号线太湖广场站约730米,155.0,2室1厅1卫,63,24603,4.0,121852572,曹张新村,0,,,,19314.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1134,1135,https://wuxi.esf.fang.com/chushou/3_172850521.htm,"(新出精装三房)中间楼层,全天采光",锡士路-泰山路与行创四路交叉口东南面,满五,[],[],190.0,3室2厅2卫,119,15938,12.0,172850521,瑞城国际社区,0,普通住宅,平层,板楼,19523.0,15244.0,↓7.05%,↓0.3%,27 套在售二手房,住宅,1.55,2008,32,1.9,0,31,2626.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1135,1136,https://wuxi.esf.fang.com/chushou/21_125296246.htm,丰涵家园,刘潭-全丰路333号,满二,优质教育,[],99.0,2室2厅1卫,72,13621,18.0,125296246,丰涵家园,0,,,,19435.0,13337.0,↓6.22%,↓0.95%,,住宅,0.5,1997,40,2.1,0,50,2974.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1136,1137,https://wuxi.esf.fang.com/chushou/21_121939099.htm,华府庄园十区 3室2厅,惠山新城-惠山大道1525号,满五,优质教育,距1号线锡北运河站约493米,180.0,3室2厅1卫,105,17143,33.0,121939099,嘉利华府庄园,0,,,,19316.0,18314.0,↓15.18%,↓1.05%,56 套在售二手房,住宅,2.8,2003,40,0.62,0,37,4611.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1137,1138,https://wuxi.esf.fang.com/chushou/3_172858727.htm,"满五年 费(全天采光10H)朝南户型,举步万达",河埒-梁溪路69号,满五,优质教育,距2号线河埒口站约312米,62.0,1室1厅1卫,44,13933,6.0,172858727,上里东小区,0,普通住宅,平层,板楼,19533.0,14248.0,↑2.43%,↑1.06%,10 套在售二手房,住宅,1.7,2000,30,1.0,0,15,523.0,70,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1138,1139,https://wuxi.esf.fang.com/chushou/21_122033392.htm,新惠家园(二期51-121) 2室2厅,盛岸西路-盛岸西路和钱皋路交界处,满二,优质教育,[],128.0,2室2厅1卫,105,12190,18.0,122033392,新惠家园,0,,,,19319.0,11728.0,↓7.12%,↑2.34%,,住宅,0.1,2011,20,1.36,0,64,4946.0,70,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1139,1140,https://wuxi.esf.fang.com/chushou/21_128419445.htm,广益博苑一期(51-73) 2室2厅,"广益-广益路街道,哥伦布往北200米",满二,优质教育,[],110.0,2室2厅1卫,80,13750,32.0,128419445,广益博苑,0,,,,19523.0,12676.0,↓6.7%,↑0.42%,4 套在售二手房,住宅,0.2,2004,20,2.0,0,30,3898.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1140,1141,https://wuxi.esf.fang.com/chushou/3_172843117.htm,"惠山新城核心位置,旁边万达广场,南边二百米三小,位置真的很好",河埒-青祁路和梁溪路交叉西南角(河埒中心商务区),满五,优质教育,距2号线河埒口站约671米,178.0,3室2厅1卫,109,16185,33.0,172843117,无锡滨湖万达广场,0,普通住宅,平层,板楼,19517.0,22312.0,↓3.4%,↓2.91%,64 套在售二手房,住宅,1.95,2010,35,2.99,0,18,3574.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1141,1142,https://wuxi.esf.fang.com/chushou/3_172230298.htm,万科运河传奇 南长区 真实品质 清退工抵 急售,清扬版块-南长街与港务路交叉口西南侧,[],[],[],182.0,3室2厅1卫,93,19428,32.0,172230298,万科运河传奇,1,普通住宅,平层,板楼,19538.0,22104.0,↑11.12%,↑1.41%,19 套在售二手房,住宅,3.35,2020,30,2.3,0,12,1606.0,70,3.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1142,1143,https://wuxi.esf.fang.com/chushou/3_172903042.htm,找我只需2万即可安家贷款20年(告别租房)68折现房车接车送,长江路-长江路科技园旁(友谊林公园南侧),满二,优质教育,距3号线旺庄路站约480米,120.0,2室2厅1卫,104,11462,30.0,172903042,香山名园,1,普通住宅,平层,板楼,19574.0,13415.0,↓12.28%,↓1.76%,3 套在售二手房,住宅,1.4,2008,31,2.8,0,5,738.0,70,2.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1143,1144,https://wuxi.esf.fang.com/chushou/3_172903092.htm,荟聚旁准现房只需28万找我买不收费(68折)2万买通燃气公寓,坊前-金城东路与春华路交汇处,满二,距2号线庄桥站约1039米,[],180.0,3室2厅2卫,115,15652,25.0,172903092,中海寰宇天下,1,普通住宅,平层,板楼,19574.0,17870.0,↓0.7%,↓1.21%,27 套在售二手房,住宅,3.0,2019,35,2.37,0,108,3662.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1144,1145,https://wuxi.esf.fang.com/chushou/3_172848324.htm,河埒口 藏龙府紫金伴山 南北通透 小高层 送车位 看房提前约,河埒-紫金伴山,满五,距2号线河埒口站约229米,[],440.0,4室2厅2卫,147,29879,13.0,172848324,紫金伴山,0,普通住宅,平层,板楼,19520.0,28386.0,↑1.69%,↑0.38%,17 套在售二手房,住宅,2.5,2013,50,1.7,0,17,1017.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1145,1146,https://wuxi.esf.fang.com/chushou/3_172884127.htm,无锡碧桂园(东区) 4室2厅2卫 精装修 350万元,安镇-高铁站商务区润锡路与新华路交汇处东北侧,满二,优质教育,[],350.0,4室2厅2卫,143,24373,26.0,172884127,无锡碧桂园,1,普通住宅,平层,板楼,19561.0,20812.0,↓14.9%,↓2.35%,27 套在售二手房,住宅,1.95,2015,37,1.75,0,30,4057.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1146,1147,https://wuxi.esf.fang.com/chushou/21_122222113.htm,金马际花园 4室2厅,江尖公园-县前西街218号,满五,优质教育,距2号线五爱广场站约927米,330.0,4室2厅2卫,158,20878,18.0,122222113,金马国际花园,0,,,,19324.0,21924.0,↓7.31%,↓1.63%,8 套在售二手房,住宅,1.1,2003,30,2.9,0,13,1449.0,70,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1147,1148,https://wuxi.esf.fang.com/chushou/21_121681434.htm,天渝骄园 3室2厅,盛岸路-天渝骄园,[],[],[],180.0,3室2厅2卫,119,15024,33.0,121681434,天渝骄园,0,,,,19309.0,16052.0,↓13.86%,↓2.28%,14 套在售二手房,住宅,2.45,2015,40,1.27,0,19,2206.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1148,1149,https://wuxi.esf.fang.com/chushou/21_121968853.htm,盛新里 2室1厅,中桥-盛新里,满五,优质教育,[],90.0,2室1厅1卫,47,19149,7.0,121968853,盛新里,0,,,,19317.0,19144.0,↓11.91%,↓1.29%,2 套在售二手房,住宅,0.2,2003,49,1.2,0,14,717.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1149,1150,https://wuxi.esf.fang.com/chushou/21_127343260.htm,百好景园三期高层 全新毛坯三房,惠山新城-吴韵路301号,满二,优质教育,[],185.0,3室1厅1卫,110,16818,22.0,127343260,天力百好锦园,0,,,,19487.0,16767.0,↓13.05%,↓0.86%,5 套在售二手房,住宅,1.1,2010,40,1.12,0,47,1276.0,70,3.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1150,1151,https://wuxi.esf.fang.com/chushou/3_172855384.htm,"古运河畔!南长街旁,华润央企打造,精装大三房,找我享特惠价噢","长江路-南长街旁,塘南路与永乐东路交汇处",[],距3号线东风站约1079米,[],225.0,3室2厅2卫,109,20642,20.0,172855384,华润公元九里,1,普通住宅,平层,板楼,19529.0,26761.0,↑34.21%,↑0.16%,15 套在售二手房,住宅,3.2,2021,35,2.2,0,28,848.0,70,3.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1151,1152,https://wuxi.esf.fang.com/chushou/21_127556243.htm,中建溪岸观邸 2室2厅,梁清路-中建溪岸观邸,满五,优质教育,[],210.0,2室2厅1卫,91,23057,33.0,127556243,中建溪岸观邸,0,,,,19495.0,22432.0,↓6.37%,↓0.08%,36 套在售二手房,住宅,2.5,2014,36,2.5,0,31,1960.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1152,1153,https://wuxi.esf.fang.com/chushou/21_121857249.htm,蓉湖山水(奕盛花园) 2室2厅,山北-盛岸路258号,满五,优质教育,距3号线盛岸站约714米,158.0,2室2厅1卫,97,16289,24.0,121857249,蓉湖山水,0,,,,19314.0,18183.0,↓2.63%,↑1.37%,2 套在售二手房,住宅,1.2,2011,41,1.8,0,84,2655.0,70,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1153,1154,https://wuxi.esf.fang.com/chushou/3_172824415.htm,"龙湖天宸新出次新房,小区位置,景观楼层户型通透采光视野佳",惠山新城-龙湖天宸原著,满二,[],[],245.0,4室2厅2卫,127,19291,18.0,172824415,龙湖天宸原著,1,普通住宅,平层,板楼,19495.0,20682.0,↓10.8%,↓1.85%,42 套在售二手房,住宅,3.35,2019,35,2.0,0,65,2137.0,70,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1154,1155,https://wuxi.esf.fang.com/chushou/3_172848208.htm,"奥林花园D区(装修全送!)南北通透,中间楼层,满五",体育中心-建筑路1222号,满五,优质教育,[],178.0,2室2厅1卫,106,16682,26.0,172848208,奥林花园,0,普通住宅,平层,板楼,19520.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1155,1156,https://wuxi.esf.fang.com/chushou/21_126996894.htm,拎包入住,民丰-民丰路与凤宾路交叉口西北面,满五,优质教育,距3号线吴桥站约1053米,88.0,2室2厅1卫,72,12222,6.0,126996894,民丰里,0,,,,19475.0,12172.0,↓4.5%,↑1.25%,,住宅,0.4,2008,30,1.5,0,52,2383.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1156,1157,https://wuxi.esf.fang.com/chushou/21_121999617.htm,曹张新村 2室1厅,太湖广场-锡城南部永乐路和永丰路的两侧,满五,优质教育,距1号线太湖广场站约730米,125.0,2室1厅1卫,66,18673,6.0,121999617,曹张新村,0,,,,19318.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1157,1158,https://wuxi.esf.fang.com/chushou/21_121996828.htm,华仁凤凰城 2室2厅,江尖公园-中山路798号,满五,优质教育,距3号线北栅口站约318米,258.0,2室2厅1卫,107,24112,32.0,121996828,华仁凤凰城,0,,,,19318.0,23308.0,↓3.44%,↓1.24%,12 套在售二手房,住宅,1.8,2017,40,2.79,0,17,1560.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1158,1159,https://wuxi.esf.fang.com/chushou/21_121846196.htm,五星家园 电梯小高层顶复,清扬版块-金城路与清扬路交接处西南侧,满五,优质教育,距1号线人民医院站约531米,260.0,4室2厅2卫,186,13915,11.0,121846196,五星家园,0,,,,19314.0,14158.0,↓5.73%,↓1.01%,18 套在售二手房,住宅,0.3,2000,30,2.0,0,174,8733.0,70,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1159,1160,https://wuxi.esf.fang.com/chushou/3_172899148.htm,"荟聚旁!地铁口南山公园大道精装三房双阳台南北通透,详聊",锡沪路-春风路南路与先锋路交叉口,[],[],[],228.0,3室2厅2卫,127,17859,18.0,172899148,南山公园大道,1,普通住宅,平层,板楼,19571.0,17101.0,↓0.42%,↑0.89%,5 套在售二手房,住宅,3.38,2018,38,2.2,0,13,1072.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1160,1161,https://wuxi.esf.fang.com/chushou/21_121855233.htm,阳光100际新城 2室2厅,西漳-凤翔路西、北环、锡澄运河东,满二,优质教育,[],99.0,2室2厅1卫,82,12044,28.0,121855233,阳光100国际新城,0,,,,19314.0,13028.0,↓9.71%,↓0.59%,1 套在售二手房,住宅,1.1,2012,55,1.8,0,53,7970.0,70,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1161,1162,https://wuxi.esf.fang.com/chushou/3_172903324.htm,找我只需2万即可安家贷款20年(告别租房)68折现房车接车送,东亭-锡洲东路二泉路交汇处(紫薇园西侧),满二,距2号线东亭站约877米,[],128.0,3室1厅1卫,97,13196,7.0,172903324,新光小区,0,普通住宅,平层,板楼,19574.0,12999.0,↑1%,↓0.29%,2 套在售二手房,住宅,0.8,1998,30,2.0,0,25,746.0,70,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1162,1163,https://wuxi.esf.fang.com/chushou/3_172880602.htm,蠡湖新城区栖霞栖庭2室2厅,体育中心-湖滨路与太湖大道交叉口东北侧,满五,[],[],205.0,2室2厅1卫,91,22527,18.0,172880602,栖庭,0,普通住宅,平层,板楼,19557.0,23421.0,↓1.51%,↑0.12%,22 套在售二手房,住宅,2.95,2016,30,3.0,0,13,1446.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1163,1164,https://wuxi.esf.fang.com/chushou/21_121852375.htm,绿地世纪城(一二期) 4室2厅,惠山新城-惠山大道1528、1550号,满五,优质教育,距1号线锡北运河站约343米,195.0,4室2厅2卫,126,15476,24.0,121852375,绿地波士顿公馆,0,,,,19314.0,19387.0,↓15.93%,↓1.83%,127 套在售二手房,住宅,1.7,2015,35,0.99,0,137,6232.0,70,4.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1164,1165,https://wuxi.esf.fang.com/chushou/21_122558420.htm,万科天一玖著(凤天美庭) 3室2厅,西漳-天一新城天昌路(地铁1号线西漳站旁),满二,距1号线西漳站约417米,[],210.0,3室2厅2卫,117,17863,30.0,122558420,万科天一玖著,0,,,,19333.0,19858.0,↓13.54%,↓3.23%,22 套在售二手房,住宅,2.0,2020,30,2.0,0,28,1607.0,70,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1165,1166,https://wuxi.esf.fang.com/chushou/21_129187273.htm,锡山新村 1室1厅,五爱路-健康路和解放南路之间(五爱路国美电器后面),满二,优质教育,距2号线梁溪大桥站约416米,75.0,1室1厅1卫,49,15253,7.0,129187273,锡山新村,0,,,,19558.0,14891.0,↓5.36%,↓2.44%,,住宅,0.2,2000,30,2.0,0,29,1205.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1166,1167,https://wuxi.esf.fang.com/chushou/21_121686859.htm,清名新村(清名一村) 2室1厅,清扬版块-小朱巷89号,满二,优质教育,距1号线清名桥站约388米,95.0,2室1厅1卫,63,14867,5.0,121686859,清名新村,0,,,,19309.0,12423.0,↑5.64%,↑0.21%,,住宅,1.7,2001,20,1.5,0,9,2783.25,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1167,1168,https://wuxi.esf.fang.com/chushou/21_121939712.htm,惠泉花园 3室2厅,盛岸东路-盛岸路与民干路交叉口东面,满五,优质教育,距3号线石门路站约637米,198.0,3室2厅1卫,133,14875,6.0,121939712,惠泉花园,0,,,,19316.0,13368.0,↓5.38%,↓0.1%,,住宅,1.5,2003,30,1.1,0,63,2101.0,70,3.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1168,1169,https://wuxi.esf.fang.com/chushou/21_129434061.htm,"二房,可用",太湖广场-锡城南部永乐路和永丰路的两侧,满二,优质教育,距1号线太湖广场站约730米,128.0,2室1厅1卫,67,19104,6.0,129434061,曹张新村,0,,,,19564.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1169,1170,https://wuxi.esf.fang.com/chushou/21_122685025.htm,曹张新村 1室1厅,太湖广场-锡城南部永乐路和永丰路的两侧,满五,优质教育,距1号线太湖广场站约730米,85.0,1室1厅1卫,43,19767,6.0,122685025,曹张新村,0,,,,19336.0,19392.0,↓15.72%,↓0.74%,43 套在售二手房,住宅,0.85,1986,30,3.24,0,236,7431.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1170,1171,https://wuxi.esf.fang.com/chushou/3_172845497.htm,太湖新城万科城市花园二区3室2厅,万科魅力之城-蠡湖大道与大通路交叉口东边,满五,[],[],200.0,3室2厅1卫,89,22472,26.0,172845497,魅力万科城二期,0,普通住宅,平层,板楼,19518.0,25955.0,↓3.2%,↓1.28%,22 套在售二手房,住宅,2.05,2008,40,1.7,0,96,4306.0,70,3.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1171,1172,https://wuxi.esf.fang.com/chushou/3_172846071.htm,"新上两房(小区安静位置)价格可谈,全天采光,可伶包住。",河埒-梁溪路6号(梁溪路与蠡溪路口西南侧),满五,优质教育,距2号线河埒口站约117米,190.0,2室2厅1卫,98,19388,32.0,172846071,富安华庭,0,普通住宅,平层,板楼,19518.0,20175.0,↓0.17%,↓0.73%,33 套在售二手房,住宅,1.9,2011,40,2.95,0,5,768.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1172,1173,https://wuxi.esf.fang.com/chushou/3_172875557.htm,洛社镇位置 洛社 旁 环境好 楼层好 诚心出售,洛社-洛社人民南路128号,满二,[],[],108.0,2室2厅2卫,92,11674,6.0,172875557,天奇城,0,普通住宅,平层,板楼,19552.0,12694.0,↓6.17%,↓0.55%,1 套在售二手房,住宅,1.1,2015,35,1.8,0,19,622.0,70,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
